coffeeshop_name,coffeeshop_url,rating,title,content,ReviewType
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,5,Check for special offers,"With a growing influence of French culture and cuisine in Baku, there are many new patisserie and boulangerie styled cafes being opened in town during the past few years. 

Amongst them, Entree  clearly stands out - we loved the fresh bakery and coffee as well as a wide choice for breakfast. 

There are special offers as well, i.e. a cup of coffee for a takeaway costs 3.5 AZN or you can opt for a breakfast choice which is a croissant and a cofee for 4 AZN. 

Clean lines and nice design also makes it really nice to stay in on a windy day. Recommend.",positive
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,4,Great Coffee and Pastries,"excellent place for a coffee and pastry although they do have sandwiches,  salads, pasta and pizza.  It's a day time establishment also there is an evening menu.  I",positive
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,5,Delicious baking,"Yammy delicious croissants
Tenderness which makes you happy
With different fillings like parmesan, salami, chocolate, jam etc
Nice and cozy atmosphere
Well done, Entree!",positive
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,5,Fresh organic baking,"Delicious breakfast, comes with loose tea brewed in teapot, freshly squeezed juice, choice of croissant, omelette, preserves and bread. Really cool place and friendly, perfect for Sunday morning brunch.",positive
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,5,Delicious desserts,I visited this place with colleagues after work to have tea and some desserts. I totally loved the place and atmosphere. The desserts were delicious and amazing. The staff was very helpful and friendly. Will go back!,positive
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,5,Lovely food and great staff,"Had lunch for the first time on Monday 20th October. Good selection and lovely fresh food. Just be aware the chef does not start until 2pm, so the menu we received was limited.
Went back yesterday for some lovely cakes, strawberries and raspberries to die for.
The man on the bakery counter was very polite but friendly. Will definitely be back.",positive
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,5,Good place for family visit,"A variety of desserts and bakery products available,  very fresh and tasty,  friendly environment and really friendly staff. The only point issues with the parking, the rest was very good.",positive
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,1,"Expensive, very expensive.","Very expensive!!!

Baku is not Paris. We have salaries for pennies but your prices are like in expensive European cities.

At least make 2 prices: with yourself (cheap by 50%) and here.",negative
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,1,Bərbad.,"Bərbad kollektiv, barbad service. The workers are uncivilized, they do not know how to behave and communicate with customers.
All of the dishes on the menu that are supposed to belong to the French cuisine are fake, rest assured that they are not.",negative
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,1,Monitor the quality of service!,"Worst service. Don’t take princesses to the cash register, they work worse than in their own palace. Clients are not servants, competition will drive you out of the market.",negative
Entree Az,https://www.tripadvisor.com/Restaurant_Review-g293934-d7116764-Reviews-Entree_Az-Baku_Absheron_Region.html,2,Horror,"From French, only the name of the cafe, eclair, croissant (I don’t recommend the one with curd filling - the cheapest local curd surrogate, tasteless, viscous like clay) and mille-feuille (also does not correspond to the recipe). Everything else is dishes of Georgia and Azerbaijan",negative
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,A rare spot to get kind and attentive service,The food and the ambiance are both pretty good but the service is the main draw. I was served by a beautiful lady called Leyla who made me feel like having a great meal at home. I felt looked after which is rate these days. Thanks Leyla,positive
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,Excellent service at the JW,"I've been in Baku for a week now for business and can say I'm very impressed with the quality of service and amenities. 

Fatima in The Tea Lounge is excellent, friendly, quick with service. I've enjoyed breakfast on the first floor. There is a large selection of great food and phenomenal service. I don't even need to ask for my style of coffee or the Pepsi Max and sparkling water with an ice bucket. It's just ready at my table after I order a delicious omelette and select some bread and different jams. 

The staff at the level 5 Executive Lounge are incredible, specifically Rena and Yalchin. The food is well cooked, tasty, and with a decent variety. This week it was juicy salmon, delicious rotisserie chicken, tender beef loin and prawns, prime rib, etc. to accompany the wide selection of cheeses, salads, breads, desserts, etc. The chef is friendly.  You have your choice of non-alcoholic or alcohol drinks if you wish. Dinner lasts for two hours and then turns into a bar serving complimentary drinks until 2200.

The pool and gym views are just gorgeous up there on the 23rd floor.

The JW is exemplary and you can tell there is real pride in those here at the hotel.

10/10 would definitely recommend!",positive
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,Great spot for a break in the city center,"Tea Lounge is on the mezzanine floor of the Marriott Absheron. The location is great, overlooking the lobby and with great views into the back garden where 2 elegant restaurants are: Fireworks (Steakhouse) and Ore Nero (Italian).
The Tea Lounge serves a wide selection of teas, coffees and cocktails. The service is impeccable. Leyla was so attentive and friendly. Highly recommend you visit this place of your staying in the hotel or passing by and need a break from the hectic city center of Baku.",positive
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,JW Marriot Absheron Baku,"It is a Tea Lounge but they also have a menu for a selection of meals. I had a pizza and beer for a dinner. The pizza was excellent and the environment is nice and relaxed. My little dinner was served by Fatima, who served in a very pleasant and attentive way. Overall, this hotel has an excellent service staff.",positive
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,Top!!,"My JW stories are continuing..
I was in Tea Lounge in Christmas Day so one more time fascinated by delicious stuff and holiday vibes. This time amazing team members, Tural and Yusif surprised me with color changing tea. They know better how to steal customers’ heart!
❣️",positive
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,Great 👍,"""I had the pleasure of visiting The Tea Lounge and trying their cappuccino. Orxan's expertise as a bartender was evident in the delicious cappuccino he crafted. The Tea Lounge provided a tranquil setting that complemented the experience. I would definitely recommend trying Orxan's creations!""",positive
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,Great afternoon tea in Azerbaijan,"Wonderful afternoon tea at the hotel, made even better by our lovely waitress, Fatima. She was warm, attentive, and made sure we had everything we needed throughout the experience. Her kindness and excellent service truly stood out. Thank you.",positive
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,Thank you Leyla and Tea Lounge Staff for your service,"Great Lounge area, tasteful atmosphere and music. The food is great and staff are even better. Everyone of them are friendly and kind, especially if you get served by Leyla, she is the nicest person, always ready to help and guide you with a beautiful smile. So thank you Leyla for the great experience and hope other guests will have a chance to meet you.",positive
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,JOIN THE TEA Lounge Experience,"Today I went to the Tea Lounge meeting a great staff leyla, yusif, oyxon I hope I spelled their names right. 
Great Welcoming from leyla
Great atmosphere
Her Choice of food was wonderful.
I had shrimp and  virgin mojito, delicious CheeseCake with Peppermint Tea.

Overall I highly recommend People to visit this Lounge Tea.",positive
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,A charming atmosphere with amazing service,"Amazing service, phenomenal offerings, and an enchanting atmosphere. We would also love to highlight the amazing service Leyla and her team present. The quality and level of service she and her team presents stands far above the rest.",positive
The Tea Lounge,https://www.tripadvisor.com/Restaurant_Review-g293934-d8297898-Reviews-The_Tea_Lounge-Baku_Absheron_Region.html,5,Fantastic tea service with Leyla,"We had a fantastic experience at the tea lounge. It was an exquisite full tea service with tea sandwiches and dessert. The figs dipped in chocolate were my favorite! Leyla was so nice and provided excellent service, and even recommended other things to do around Baku. I definitely recommend visiting the Tea Lounge at the JW Marriott.",positive
